,url,title,published at,description,view count,comment count,like count,category,Consultation date
240,https://www.youtube.com/watch?v=pRG11XZgFDc,Inteligencia animal #short,2023-07-08T22:48:11Z,,379144,698,53104,Science & Technology,2024-10-29
241,https://www.youtube.com/watch?v=H8cgbnghZFI,¿Era Einstein religioso?,2018-09-29T15:33:25Z,"Einstein dio a lo largo de su vida muchas vueltas sobre sus creencias de modo que no es fácil hacerse idea de sus convicciones personales. ¿Era ateo? ¿Creyente? ¿Agnóstico? Te lo cuento en este vídeo donde analizo algunas de sus famosas citas

------------------
🌌 La aventura del conocimiento:
https://amautas.com/
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro
🧛‍♂️ La cueva del editor:
https://linktr.ee/ikefuti",218609,1386,17614,Science & Technology,2024-10-29
242,https://www.youtube.com/watch?v=HnS_Wc8eRtM,Cosas de Newton #short,2023-06-18T22:40:00Z,,238454,611,29058,Science & Technology,2024-10-29
243,https://www.youtube.com/watch?v=rau8H_rehK0,COVID: ¿Habrá nueva ola para Navidad?,2020-11-25T18:50:33Z,"#Covid #Navidad #Ola
Hoy vamos a usar las matemáticas para estudiar la propagación del Covid y responder importantes preguntas, ¿cómo estamos hoy? ¿Mejor o peor que en marzo cuando todo inició? ¿Qué esperanzas tenemos? ¿Las restricciones funcionan? Y al futuro, ¿qué va a pasar? 
Todo esto y mucho más con la colaboración de nuestro matemático favorito, Santi García Cremades (@santigarciacc). Pasen y vean.

Aquí les dejo las redes del crack de Santi:
https://www.facebook.com/santigarciacc
https://twitter.com/santigarciacc
https://www.instagram.com/santigarciacc

------------------
🎟️ Entradas para ""Superhéroes (con bata)"" en El Palacio de la Prensa de Madrid: https://www.palaciodelaprensa.com/espectaculo/superheroes-con-bata/JaviSantaolalla
------------------
📸Pueden seguirme en mi Instagram:
https://www.instagram.com/jasantaolalla

⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

🧪La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

👨🏻Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
👕Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",176599,840,14485,Science & Technology,2024-10-29
244,https://www.youtube.com/watch?v=9QWYD1_hVQk,"El CMB, la foto más antigua del Universo",2017-11-05T20:23:20Z,"Grupo de GoodReads:
https://www.goodreads.com/group/show/256123-date-un-voltio

Mi libro en Amazon
https://www.amazon.es/bos%C3%B3n-Higgs-hacer-Fuera-colecci%C3%B3n-ebook/dp/B01KZKPS1K

Camisetas de ciencia en www.utopiasoul.com

Suscríbete a mi canal principal, Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw/featured
Sígueme en Twitter
https://twitter.com/JaSantaolalla
Facebook
https://www.facebook.com/Javier-Santaolalla-Date-un-Voltio-343219849200135/
Instagram
@Jasantaolalla",90568,306,6143,Science & Technology,2024-10-29
245,https://www.youtube.com/watch?v=2qg-Cigmp_A,¿Qué son los AXIONES? Buscando materia oscura en el CERN,2017-12-07T18:29:24Z,"Canal de Youtube de Héctor:
https://www.youtube.com/channel/UC1jTO9B2USk_rr-gbnp9IiA

Ivoox para escuchar a Alberto Aparici:
https://www.ivoox.com/podcast-brujula-ciencia_sq_f1171949_1.html

Grupo de GoodReads:
https://www.goodreads.com/group/show/256123-date-un-voltio

Mi libro en Amazon
https://www.amazon.es/bos%C3%B3n-Higgs-hacer-Fuera-colecci%C3%B3n-ebook/dp/B01KZKPS1K

Camisetas de ciencia en www.utopiasoul.com

Suscríbete a mi canal principal, Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw/featured
Sígueme en Twitter
https://twitter.com/JaSantaolalla
Facebook
https://www.facebook.com/Javier-Santaolalla-Date-un-Voltio-343219849200135/
Instagram
@Jasantaolalla",118849,357,6776,Science & Technology,2024-10-29
246,https://www.youtube.com/watch?v=9Zp844pufc0,¿Qué son las ESTRELLAS DE NEUTRONES? Día de la Mujer en ciencia,2018-02-11T11:18:20Z,"Con motivo del día internacional de la mujer y ciencia cuento, junto con investigadoras del IFCA en Cantabria, qué son los púlsares, las estrellas de neutrones, precisamente descubiertas por una mujer.

Vídeo del IFCA:
https://www.youtube.com/watch?v=80k0xSqDrjw",91883,476,8304,Science & Technology,2024-10-29
247,https://www.youtube.com/watch?v=6UawCeuqmyI,"Li-Meng Yan: ""El virus fue creado en laboratorio""",2020-11-11T18:46:39Z,"#LiMengYan #Virus #Laboratorio
¿Es el covid un virus creado en el laboratorio? ¿Un arma biológica para sembrar muerte y caos? Eso al menos asegura la viróloga china Li-Meng Yan, ex investigadora en el laboratorio nivel 4 de Wuhan que ha ocupado portadas con su acusación. Y lo hace usando los mecanismos típicos de la ciencia como científica que es, es decir, por medio de papers, publicaciones científicas.

Aquí pueden seguir al crack de Javier Cantón:
https://twitter.com/Javier__CB/
https://twitter.com/educaina/

Artículos:
https://zenodo.org/record/4028830#.X6vi3NvLccg
https://zenodo.org/record/4073131#.X6vi8tvLccg

Vídeoclip:
https://youtu.be/hlZ71gVXMvE

------------------
🎟️ Entradas para ""Superhéroes (con bata)"" en El Palacio de la Prensa de Madrid: https://www.palaciodelaprensa.com/espectaculo/superheroes-con-bata/JaviSantaolalla
------------------
🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

📸Pueden seguirme en mi Instagram:
https://www.instagram.com/jasantaolalla

⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

🧪La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

👨🏻Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
👕Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",545446,3866,44340,Science & Technology,2024-10-29
248,https://www.youtube.com/watch?v=oHLRuQFzvoQ,Auroras en MÉXICO: ¿Nuevo fenómeno o señal de alarma? #dateunvlog,2024-05-13T19:25:22Z,"¡Prepárate para presenciar un espectáculo natural único! Únete mientras exploramos el fenómeno de las auroras boreales en México, un acontecimiento que está dejando a todos boquiabiertos. En este vídeo, descubrirás los sitios inusuales donde estas impresionantes luces se están manifestando en los últimos días y qué podría estar causando este fenómeno sorprendente. ¿Es este un signo de cambios climáticos significativos? ¿O hay otro factor en juego? ¡No te pierdas esta fascinante investigación sobre las auroras boreales en tierras mexicanas y únete a la conversación sobre su impacto y lo que nos depara el futuro!

Aquí pueden seguir al genio y figura de Santiago Vargas:
https://x.com/astrosvd

Edición: @ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro

#AurorasEnMéxico #FenómenoNatural #ClimaMisterioso",1027926,1533,52896,Science & Technology,2024-10-29
249,https://www.youtube.com/watch?v=B8T_OesbWKU,Cosas de Cars #short,2023-06-08T10:00:15Z,Cosas de Cars,714371,291,89315,Science & Technology,2024-10-29
250,https://www.youtube.com/watch?v=qlarkINjKSc,Stephen Hawking - El Universo en una cáscara de Nuez,2017-12-10T18:41:38Z,"Grupo de GoodReads:
https://www.goodreads.com/group/show/256123-date-un-voltio

Mi libro en Amazon
https://www.amazon.es/bos%C3%B3n-Higgs-hacer-Fuera-colecci%C3%B3n-ebook/dp/B01KZKPS1K

Camisetas de ciencia en www.utopiasoul.com

Suscríbete a mi canal principal, Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw/featured
Sígueme en Twitter
https://twitter.com/JaSantaolalla
Facebook
https://www.facebook.com/Javier-Santaolalla-Date-un-Voltio-343219849200135/
Instagram
@Jasantaolalla",131770,374,8538,Science & Technology,2024-10-29
251,https://www.youtube.com/watch?v=3cSPnupnOEk,Reto científico #short,2023-08-06T23:06:00Z,,2045421,1529,119288,Science & Technology,2024-10-29
252,https://www.youtube.com/watch?v=MW21pJ_PDv4,SPUTNIK V 💉 ¿Qué sabemos de la vacuna rusa contra la COVID?,2020-12-02T17:20:21Z,"#SputnikV #Vacuna #Rusia
Sputnik V, la vacuna rusa contra la Covid, está en última fase de ensayo y con una efectividad del 92%. Pero en qué consiste, como funciona y cómo ha sido el estudio que se ha llevado a cabo. Pero no olvidemos que se trata de algo preliminar, así que tómenlo con cuidado.

Gracias miles a Pablo Barrecheguren de @Neurocosas: 
https://twitter.com/pjbarrecheguren/

------------------
🎟️ Entradas para ""Superhéroes (con bata)"" en El Palacio de la Prensa de Madrid: https://www.palaciodelaprensa.com/espectaculo/superheroes-con-bata/JaviSantaolalla

------------------
📸Pueden seguirme en mi Instagram:
https://www.instagram.com/jasantaolalla

⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

🧪La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

👨🏻Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
👕Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",234805,1120,20532,Science & Technology,2024-10-29
253,https://www.youtube.com/watch?v=lTk8EznkkdM,La cara oculta de la luna,2023-12-06T21:46:11Z,,1133509,722,111094,Science & Technology,2024-10-29
254,https://www.youtube.com/watch?v=WI9dx58itTk,Doctor en FÍSICA CUÁNTICA reacciona a Dr. STONE 🥼 REVIEW CIENTÍFICA 🔬,2019-12-18T16:44:03Z,"#DrStone #ReviewCientífica #DateUnVlog
Dr. Stone es una serie de anime muy popular y además muy científica. Senku y sus amigos pretenden recuperar la sociedad moderna desde cero y para ello necesitan de todo el conocimiento científico que tienen. Ahora... ¿lo que aparece en la serie es real? ¿Tiene sentido científico?

------------------
Seguir a @reaccionaexplota siempre será una buena opción:
https://twitter.com/Pontebata
https://www.instagram.com/aschemist/

------------------
🌌 La aventura del conocimiento:
https://amautas.com/
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro
🧛‍♂️ La cueva del editor:
https://linktr.ee/ikefuti

------------------
Music from https://filmmusic.io
""EDM Detection Mode"" by Kevin MacLeod (https://incompetech.com)
License: CC BY (http://creativecommons.org/licenses/by/4.0/)

#DrStone #Física #Química",3129815,5754,264342,Science & Technology,2024-10-29
255,https://www.youtube.com/watch?v=Pbu8sG-HYBQ,La mejor escena de todo el universo Marvel,2023-06-17T00:07:33Z,,3186088,922,257517,Science & Technology,2024-10-29
256,https://www.youtube.com/watch?v=GyjVpuBxQ9o,FUSIÓN NUCLEAR: ¡¡Vamos a crear un sol en la tierra!!☀️,2020-12-04T21:03:35Z,"#Fusión #Sol #ITER
Crear un sol en la Tierra, de eso estamos hablando. De resolver de una vez por todas los problemas energéticos de toda la humanidad. La solución podría ser tan idílica como suena, si no podemos traer el sol a la tierra, ¿por que no creamos uno? Físicamente es posible, se llama fusión. Y hay un lugar en el espacio-tiempo, que sepamos único, donde se está intentando conseguir hacer brillar un sol de forma artificial, su nombre ITER.
Con el calor del sol, arrancamos.

------------------
🎟️ Entradas para ""Superhéroes (con bata)"" en El Palacio de la Prensa de Madrid: https://www.palaciodelaprensa.com/espectaculo/superheroes-con-bata/JaviSantaolalla

------------------
📸Pueden seguirme en mi Instagram:
https://www.instagram.com/jasantaolalla

⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

🧪La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

👨🏻Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
👕Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",358767,1697,44812,Science & Technology,2024-10-29
257,https://www.youtube.com/watch?v=OP-n7cSjIWQ,La fuerza más fuerte del universo,2023-11-15T19:00:59Z,,959117,817,112700,Science & Technology,2024-10-29
258,https://www.youtube.com/watch?v=HXuFkTvJJDw,El reto del papel #short,2023-07-02T01:49:40Z,,1521865,1354,181433,Science & Technology,2024-10-29
259,https://www.youtube.com/watch?v=9pWr4hLSzyo,¿Qué Nos Está Pasando?,2020-03-25T22:27:03Z,"¿Cómo hemos llegado a este punto? ¿Cómo ha sido posible este desastre? Un virus, una cosita de nada, no alcanza la milésima de un milímetro, no es capaz de realizar ningún proceso químico, ninguna función biológica, prácticamente no es capaz de hacer nada, lo dejas tirado y no aguanta ni unos minutos, pero si ni siquiera se puede considerar que está vivo. Y sin embargo tiene en jaque a toda la población mundial en una situación sin precedentes, más de 2 mil millones de personas encerradas en sus casas.

Agradecimientos especiales a Sr. Fonseca y a Nerea.
https://www.youtube.com/channel/UCJQQVLyM6wtPleV4wFBK06g
https://www.youtube.com/channel/UCxZQJ9AJteWc-K1N57_-I7Q

------------------
-Directos a las 00.00h (España) en Twitch:
https://www.twitch.tv/jasantaolalla

-Pueden seguirme en mi instagram:
https://www.instagram.com/jasantaolalla

-Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

-Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

-La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

-Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
Mis libros recomendados:
https://www.elolordelalluvia.es/recomendaciones-javier-santaolalla

Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla

#Cuarentena #QuedateEnCasa",523671,4364,42034,Science & Technology,2024-10-29
260,https://www.youtube.com/watch?v=Xw5Rtk_mlk8,Platón y LA FUNCIÓN DE ONDA ¿Qué tienen que ver?,2020-06-20T17:33:36Z,"#Platón #FunciónDeOnda #FísicaYFilosofía
Hoy vamos a poner el ojo en un genio de la antigüedad, uno de los padres del pensamiento occidental, con una influencia difícil de cuantificar: Platón.
Volvemos a la madre de todos los saberes, la filosofía. Y lo hacemos con la ventaja que da el tiempo y el conocimiento. Miraremos con ojos del siglo XXI las ideas de los grandes sabios de todos los tiempos.

Seguid a @AdictosalaFilosofía, no os arrepentiréis:
https://twitter.com/filoadictos
https://www.instagram.com/filoadictos

------------------
-Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

-Pueden seguirme en mi instagram:
https://www.instagram.com/jasantaolalla

-Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

-Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

-La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

-Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",211971,981,16623,Science & Technology,2024-10-29
261,https://www.youtube.com/watch?v=1K1lhSI8HnQ,El Diluvio universal de la Biblia #short,2023-08-21T17:36:40Z,,793514,1810,87804,Science & Technology,2024-10-29
262,https://www.youtube.com/watch?v=eybEDlijfbA,La mejor conversación científica de mi vida | Brian Greene en Starmus VII x Javier Santaolalla,2024-07-19T19:31:49Z,"Comparto con ustedes una de las experiencias más increíbles de mi vida: mi conversación con el renombrado físico teórico y divulgador científico, Brian Greene, en el prestigioso festival @starmusfest.
Acompáñenme mientras discutimos temas fascinantes del universo, la teoría de cuerdas, el multiverso y mucho más. No se pierdan esta oportunidad única de conocer más sobre la ciencia de la mano de uno de los más grandes pensadores de nuestro tiempo. 

Gracias infinitas a todas las personas que lo hicisteis posible :)

Edición:@ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro

#física #universo #BrianGreene #Starmus #JavierSantaolalla",326610,1092,18133,Science & Technology,2024-10-29
263,https://www.youtube.com/watch?v=tshjXwAm-yU,Un ser de otra dimensión,2023-10-25T23:04:25Z,,373268,519,51508,Science & Technology,2024-10-29
264,https://www.youtube.com/watch?v=L0cWP4tDNH4,Popeye crea taquiones,2023-12-29T22:34:15Z,,207911,235,23724,Science & Technology,2024-10-29
265,https://www.youtube.com/watch?v=MEORs6Ze0BU,TE RETO A QUE ENTIENDAS ESTO: La (Quizás) Quinta Fuerza del Cosmos,2021-04-12T22:11:29Z,"#leptonflavouruniversality #lhcb #cern
Prepárense porque viene vídeo de los agresivos, de los violentos, de los que licuan tu cerebro. Esta es mi especialidad, ahí trabajé yo, tengo tanto que contarles. ¿Quieren saber como se trabaja en física de partículas del CERN?
No te pierdas nada, toma asiento y disfrutemos de esta, quizás, quinta fuerza del cosmos.

------------------
📚La aventura del conocimiento:
https://amautas.com/
📸Instagram:
https://www.instagram.com/jasantaolalla
⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla
👨🏻Os saluda el editor:
https://linktr.ee/ikefuti",350521,1932,27027,Science & Technology,2024-10-29
266,https://www.youtube.com/watch?v=87pGTT68izY,Por qué es tan peligroso ver estas PENDEJ**** #dateunvlog,2024-02-03T21:00:07Z,"No habéis parado de enviarme extractos de podcast con Mr. Tartaria y Mr. Empírico y no es un tema para reírse. Es verdaderamente preocupante ¿Por qué? Nuestro sistema democrático imperfecto da o intenta dar valor al individuo. De manera que la dirección que toman nuestras sociedades se va a estar determinada por aquello a los que estos individuos den importancia. Algo de lo que intentarán diferentes poderes aprovecharse, manipulando y engañando a la población. Los sistemas democráticos son una trampa porque, para que funcionen bien, necesitan una ciudadanía libre, no manipulada. Educada.

Edición: @ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro

#conspiracion #tartaria #empirico",2971495,22234,224977,Science & Technology,2024-10-29
267,https://www.youtube.com/watch?v=s4V2d0Zn1Oo,Muy loco esto amigos #short,2023-06-05T21:27:53Z,"Muy loco esto amigos

#parati #fyp #nubes
------------------
🌌 La aventura del conocimiento: https://amautas.com/
📚 Date Un Libro: https://bit.ly/dateunlibro
🤳TikTok: https://www.tiktok.com/@jasantaolalla
📸 Instagram: https://www.instagram.com/jasantaolalla
🥳 Date Un Vlog: https://www.youtube.com/c/Dateunvlog
⚡ Date Un Voltio: https://www.youtube.com/c/DateunVoltio
🧛‍♂️ Edición: https://linktr.ee/ikefuti",305860,345,41305,Science & Technology,2024-10-29
268,https://www.youtube.com/watch?v=U4KLxHhM6mg,Esto es un trabajo para @PONGAMOSLOAPRUEBACORTOS1🤣🤣🤣🤣 #short,2023-06-22T21:30:03Z,Esto es un trabajo para @PONGAMOSLOAPRUEBACORTOS1🤣🤣🤣🤣,630160,423,77618,Science & Technology,2024-10-29
269,https://www.youtube.com/watch?v=nWPNCjUHliY,Saltar cuando cae el ascensor #short,2023-07-01T18:39:12Z,,611963,455,70581,Science & Technology,2024-10-29
270,https://www.youtube.com/watch?v=UwNNOuQGn_E,La teoría clásica del Big Bang NO ES CORRECTA - El Universo Inflacionario,2018-05-02T15:21:03Z,"3 errores que la teoría del Big Bang no puede resolver dan lugar a una nueva visión del origen del universo, el universo inflacionario, según el cual el universo habría crecido a lo bestia durante sus primeros instantes de existencia. 

Grupo de GoodReads:
https://www.goodreads.com/group/show/256123-date-un-voltio

Mi libro en Amazon
https://www.amazon.es/bos%C3%B3n-Higgs-hacer-Fuera-colecci%C3%B3n-ebook/dp/B01KZKPS1K

Camisetas de ciencia en www.utopiasoul.com

Suscríbete a mi canal principal, Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw/featured
Sígueme en Twitter
https://twitter.com/JaSantaolalla
Facebook
https://www.facebook.com/Javier-Santaolalla-Date-un-Voltio-343219849200135/
Instagram
@Jasantaolalla",573236,1710,27505,Science & Technology,2024-10-29
271,https://www.youtube.com/watch?v=-Jx_MeH2YLA,¿que pasa si caes en un agujero negro? #short,2023-07-11T01:53:42Z,,423226,458,52249,Science & Technology,2024-10-29
272,https://www.youtube.com/watch?v=kTGjzrPk8g8,El problema de la secretaria #short,2023-06-18T17:17:34Z,,740946,882,78909,Science & Technology,2024-10-29
273,https://www.youtube.com/watch?v=tyLUBtJmDyc,¿Por qué SPACEX está haciendo historia?,2020-05-26T21:48:58Z,"#SPACEX #CREWDRAGON #ELONMUSK
Elon Musk con SpaceX se ha marcado unos objetivos demenciales. Enviar al primer humano a Marte para 2025 y fundar la primera ciudad marciana con 1 millón de habitantes a final de siglo.
Tiene prisa, tiene hambre, tiene ambición. Y con Crew Dragon se la ha jugado, a todo o nada. Todo su patrimonio, su tiempo, su vida en esa misión. No hay término medio: La gloria o el fracaso. Y ha centrado sus esperanzas en SpaceX.

Mañana nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

------------------
-Pueden seguirme en mi instagram:
https://www.instagram.com/jasantaolalla

-Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

-Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

-La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

-Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
Mis libros recomendados:
https://www.elolordelalluvia.es/recomendaciones-javier-santaolalla

Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",745200,2258,53918,Science & Technology,2024-10-29
274,https://www.youtube.com/watch?v=oi9qsin4Ilg,¿Vida en Venus? ¿Qué es la FOSFINA?,2020-09-14T21:00:21Z,"#Venus #Fosfina #Vida
""Mientras que las condiciones de la superficie de Venus hacen la hipótesis de vida en ella imposible, las nubes de Venus son otra historia."" Sagan lo predijo así en un artículo junto a Harold Morowitz publicado en 1967.
¿Es esto cierto? Vamos a entrar en el tema con la colaboración de Sergio Martín, investigador del equipo del observatorio de ALMA en Chile.

Agradecimientos infinitos a @almaobservatory:
https://www.almaobservatory.org/es/inicio/
https://www.instagram.com/alma.observatory/
https://twitter.com/ALMAObs_esp/

------------------
🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

📸Pueden seguirme en mi instagram:
https://www.instagram.com/jasantaolalla

⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

🧪La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

👨🏻Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
👕Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",487991,1913,43564,Science & Technology,2024-10-29
275,https://www.youtube.com/watch?v=2irWvlo5sXw,Comentando un video de @elxokas,2024-03-07T15:09:35Z,,643013,376,59643,Science & Technology,2024-10-29
276,https://www.youtube.com/watch?v=xaFZYk_fxkg,Nikola Tesla,2024-01-02T21:55:28Z,,320322,337,41606,Science & Technology,2024-10-29
277,https://www.youtube.com/watch?v=vQjzy7oC7Vc,Saltar de un edificio a otro,2023-09-06T15:45:15Z,,166682,229,17359,Science & Technology,2024-10-29
278,https://www.youtube.com/watch?v=pBeXhdvjRKc,¿Nueva partícula descubierta en el CERN?,2021-03-28T19:37:23Z,"#cern #lhcb #fisicamoderna
Un impresionante resultado en el CERN que puede hacer tambalear los cimientos de la física. Se ha observado una asimetría en la tasa de desintegración de un mesón en un par de leptones en el LHCb.
Algo que si se confirma sería absolutamente épico, sin duda uno de los grandes descubrimientos de la física moderna.
¿Será una nueva partícula que acabe con el modelo estándar? Vamos a ver...

------------------
📚La aventura del conocimiento:
https://amautas.com/
📸Instagram:
https://www.instagram.com/jasantaolalla
⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla
👨🏻Os saluda el editor:
https://linktr.ee/ikefuti",465888,1162,45784,Science & Technology,2024-10-29
279,https://www.youtube.com/watch?v=ajFYufkdQac,Un poquito de Polaris beibe @saikobeibe @QuevedoPD @Feid @MoraOficial,2023-06-26T20:18:47Z,"Un poquito de Polaris beibe
@saikobeibe @QuevedoPD @Feid @MoraOficial",286212,255,33763,Science & Technology,2024-10-29
280,https://www.youtube.com/watch?v=y3XFmFqJs10,Doctor en Física responde: ¿Qué Spiderman es más poderoso? #dateunvlog,2023-12-01T20:55:22Z,"Uno de los personajes más famosos de Marvel, Peter Parker, también conocido como Spiderman. Es también uno de los más científicos desde su propia formación. Un chico que le encanta la física. Sus movimientos y saltos de edificio en edificio por la ciudad. Hasta miles de cosas que le ocurren: la radiactividad de la araña, el material de la tela, los multiversos, la física cuántica…
Todo ello lo veremos hoy. Pero en especial responderemos a una pregunta:
¿Cuál es el Spiderman más poderoso?

Edición: @ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro
🧛‍♂️ La cueva del editor:
https://www.instagram.com/ikefuti/",148757,821,15731,Science & Technology,2024-10-29
